contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,option_type,expiration,spot,download_timestamp,mid_price,bid_ask_spread,relative_spread,moneyness,log_moneyness,time_to_expiry,days_to_expiry,price_lower_bound,price_upper_bound,passes_price_bounds,calculated_implied_volatility
SPY260807P00697000,2026-07-24 19:53:20+00:00,697.0,1.4,1.29,1.31,-0.5,-26.31579,404.0,2010,0.2227250579833984,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.3,0.020000000000000018,0.015384615384615398,0.9432557887756622,-0.058417783103103645,0.03624038861060376,13.227741842870373,0.0,695.990349944549,True,0.23292963739556263
SPY260807P00698000,2026-07-24 19:59:33+00:00,698.0,1.32,1.34,1.36,-0.67999995,-33.999996,174.0,1666,0.2207719525146484,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.35,0.020000000000000018,0.014814814814814828,0.9446090969374636,-0.05698409110125513,0.03624038861060376,13.227741842870373,0.0,696.9889013791898,True,0.230961716518158
SPY260807P00699000,2026-07-24 19:29:29+00:00,699.0,1.45,1.4,1.42,-0.6099999,-29.611647,72.0,958,0.2191240197753906,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.41,0.020000000000000018,0.014184397163120581,0.9459624050992652,-0.0555524516298173,0.03624038861060376,13.227741842870373,0.0,697.9874528138304,True,0.22932585980247297
SPY260807P00700000,2026-07-24 20:14:32+00:00,700.0,1.47,1.46,1.48,-0.26999998,-15.517241,4496.0,5090,0.2173540179443359,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.47,0.020000000000000018,0.01360544217687076,0.9473157132610668,-0.05412285882022283,0.03624038861060376,13.227741842870373,0.0,698.9860042484711,True,0.22756991313934544
SPY260807P00701000,2026-07-24 19:57:00+00:00,701.0,1.57,1.52,1.54,-0.59000003,-27.314816,43.0,1240,0.2154619470214843,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.53,0.020000000000000018,0.013071895424836612,0.9486690214228682,-0.05269530682903748,0.03624038861060376,13.227741842870373,0.0,699.9845556831118,True,0.22569874909109605
SPY260807P00702000,2026-07-24 19:59:00+00:00,702.0,1.56,1.58,1.61,-0.69000006,-30.66667,967.0,960,0.213875048828125,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.5950000000000002,0.030000000000000027,0.0188087774294671,0.9500223295846698,-0.0512697898378164,0.03624038861060376,13.227741842870373,0.0,700.9831071177524,True,0.22391336623765518
SPY260807P00703000,2026-07-24 19:58:37+00:00,703.0,1.63,1.65,1.68,-0.39,-19.30693,244.0,4947,0.2121660815429687,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.665,0.030000000000000027,0.018018018018018035,0.9513756377464713,-0.049846302052962685,0.03624038861060376,13.227741842870373,0.0,701.9816585523931,True,0.22220062827673526
SPY260807P00704000,2026-07-24 20:00:19+00:00,704.0,1.7,1.73,1.75,-0.78,-31.451612,198.0,871,0.2102740106201172,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.74,0.020000000000000018,0.011494252873563229,0.9527289459082728,-0.048424837705585144,0.03624038861060376,13.227741842870373,0.0,702.9802099870337,True,0.22054818587346658
SPY260807P00705000,2026-07-24 20:03:02+00:00,705.0,1.81,1.8,1.83,-0.28999996,-13.809523,457.0,2311,0.2086260778808593,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.815,0.030000000000000027,0.016528925619834725,0.9540822540700744,-0.04700539105135884,0.03624038861060376,13.227741842870373,0.0,703.9787614216744,True,0.2187649351662186
SPY260807P00706000,2026-07-24 20:01:25+00:00,706.0,1.82,1.88,1.91,-0.7199999,-28.346453,501.0,340,0.206917110595703,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.895,0.030000000000000027,0.015831134564643815,0.9554355622318759,-0.045587956370385485,0.03624038861060376,13.227741842870373,0.0,704.9773128563152,True,0.21703027678665926
SPY260807P00707000,2026-07-24 19:59:49+00:00,707.0,1.9,1.97,1.99,-0.39999998,-17.391304,107.0,1143,0.2050250396728515,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,1.98,0.020000000000000018,0.01010101010101011,0.9567888703936774,-0.04417252796705476,0.03624038861060376,13.227741842870373,0.0,705.9758642909558,True,0.21533370716447758
SPY260807P00708000,2026-07-24 20:02:59+00:00,708.0,2.07,2.06,2.08,-0.98,-32.13115,128.0,891,0.2033160723876952,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.0700000000000003,0.020000000000000018,0.009661835748792277,0.9581421785554789,-0.042759100169907825,0.03624038861060376,13.227741842870373,0.0,706.9744157255965,True,0.2136654165645417
SPY260807P00709000,2026-07-24 20:03:12+00:00,709.0,2.16,2.15,2.18,-0.9499998,-30.546618,81.0,3944,0.2017902087402343,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.165,0.03000000000000025,0.01385681293302552,0.9594954867172805,-0.04134766733150004,0.03624038861060376,13.227741842870373,0.0,707.9729671602371,True,0.2120162576547684
SPY260807P00710000,2026-07-24 20:14:25+00:00,710.0,2.24,2.25,2.28,-0.32999992,-12.840465,1610.0,27310,0.2001422760009765,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.2649999999999997,0.029999999999999805,0.013245033112582696,0.960848794879082,-0.03993822382826639,0.03624038861060376,13.227741842870373,0.0,708.9715185948778,True,0.21037770825322805
SPY260807P00711000,2026-07-24 20:09:56+00:00,711.0,2.38,2.35,2.38,-0.31999993,-11.85185,152.0,799,0.1983112396240234,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.365,0.029999999999999805,0.012684989429175392,0.9622021030408835,-0.038530764060386684,0.03624038861060376,13.227741842870373,0.0,709.9700700295185,True,0.2085909615945647
SPY260807P00712000,2026-07-24 20:04:50+00:00,712.0,2.46,2.46,2.49,-0.39999986,-13.98601,510.0,689,0.1966022723388671,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.475,0.03000000000000025,0.012121212121212222,0.9635554112026851,-0.037125282451651746,0.03624038861060376,13.227741842870373,0.0,710.9686214641591,True,0.2069545350259932
SPY260807P00713000,2026-07-24 19:53:20+00:00,713.0,2.76,2.58,2.6,-0.70000005,-20.231216,159.0,1228,0.1948017532348632,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.59,0.020000000000000018,0.007722007722007729,0.9649087193644865,-0.03572177344933164,0.03624038861060376,13.227741842870373,0.0,711.9671728987998,True,0.20530626145456546
SPY260807P00714000,2026-07-24 20:01:15+00:00,714.0,2.59,2.7,2.73,-0.94000006,-26.628897,74.0,1572,0.19336744140625,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.715,0.029999999999999805,0.011049723756906006,0.9662620275262881,-0.03432023152404314,0.03624038861060376,13.227741842870373,0.0,712.9657243334404,True,0.20377846607560068
SPY260807P00715000,2026-07-24 20:03:37+00:00,715.0,2.82,2.83,2.86,-0.34000015,-10.759499,1539.0,6705,0.1917500259399414,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.8449999999999998,0.029999999999999805,0.010544815465729282,0.9676153356880896,-0.032920651169619945,0.03624038861060376,13.227741842870373,0.0,713.9642757680812,True,0.2022188165605719
SPY260807P00716000,2026-07-24 20:14:53+00:00,716.0,2.96,2.96,2.99,-1.0700002,-26.55087,94.0,534,0.1899800241088867,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,2.975,0.03000000000000025,0.010084033613445462,0.9689686438498911,-0.031523026902981935,0.03624038861060376,13.227741842870373,0.0,714.9628272027219,True,0.20049051678461907
SPY260807P00717000,2026-07-24 20:13:27+00:00,717.0,3.07,3.1,3.13,-0.4100001,-11.781611,250.0,1183,0.1883015740966797,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,3.115,0.029999999999999805,0.009630818619582602,0.9703219520116927,-0.030127353264007145,0.03624038861060376,13.227741842870373,0.0,715.9613786373625,True,0.19885501106105907
SPY260807P00718000,2026-07-24 20:00:20+00:00,718.0,3.2,3.24,3.28,-0.41999984,-11.602206,448.0,1097,0.1866536413574218,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,3.26,0.03999999999999959,0.012269938650306624,0.9716752601734941,-0.02873362481540339,0.03624038861060376,13.227741842870373,0.0,716.9599300720032,True,0.19717241709546757
SPY260807P00719000,2026-07-24 19:43:22+00:00,719.0,3.65,3.4,3.43,-0.17999983,-4.6997347,179.0,1030,0.1848836395263671,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,3.415,0.03000000000000025,0.008784773060029356,0.9730285683352957,-0.027341836142580837,0.03624038861060376,13.227741842870373,0.0,717.9584815066439,True,0.19556002970396885
SPY260807P00720000,2026-07-24 20:11:35+00:00,720.0,3.6,3.56,3.6,-0.4000001,-10.000002,1768.0,12588,0.1833577758789062,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,3.58,0.040000000000000036,0.011173184357541908,0.9743818764970972,-0.025951981853526596,0.03624038861060376,13.227741842870373,0.0,718.9570329412845,True,0.19400456648307574
SPY260807P00721000,2026-07-24 20:14:11+00:00,721.0,3.7,3.73,3.76,-0.35000014,-8.641978,595.0,1130,0.1814351876831054,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,3.745,0.029999999999999805,0.008010680907877116,0.9757351846588987,-0.024564056578678467,0.03624038861060376,13.227741842870373,0.0,719.9555843759252,True,0.19226129569973022
SPY260807P00722000,2026-07-24 20:13:52+00:00,722.0,3.87,3.9,3.94,-0.4300003,-10.000007,5315.0,5689,0.1797872549438476,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,3.92,0.040000000000000036,0.01020408163265307,0.9770884928207003,-0.02317805497080127,0.03624038861060376,13.227741842870373,0.0,720.9541358105658,True,0.19056168239956806
SPY260807P00723000,2026-07-24 20:09:56+00:00,723.0,4.13,4.09,4.13,-0.33999968,-7.606257,592.0,864,0.1781393222045898,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,4.109999999999999,0.040000000000000036,0.009732360097323612,0.9784418009825018,-0.02179397170486288,0.03624038861060376,13.227741842870373,0.0,721.9526872452066,True,0.1890052928039367
SPY260807P00724000,2026-07-24 20:13:27+00:00,724.0,4.23,4.28,4.32,-0.73,-14.717743,491.0,624,0.1762777685546875,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,4.300000000000001,0.040000000000000036,0.009302325581395356,0.9797951091443033,-0.020411801477911152,0.03624038861060376,13.227741842870373,0.0,722.9512386798473,True,0.1872480597517603
SPY260807P00725000,2026-07-24 20:13:49+00:00,725.0,4.44,4.48,4.52,-0.3699999,-7.6923056,6937.0,10524,0.1744467321777344,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,4.5,0.03999999999999915,0.0088888888888887,0.9811484173061048,-0.019031539008952807,0.03624038861060376,13.227741842870373,0.0,723.9497901144879,True,0.185506544802155
SPY260807P00726000,2026-07-24 19:57:38+00:00,726.0,4.52,4.69,4.74,-1.0300002,-18.558561,652.0,647,0.1728293167114258,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,4.715,0.04999999999999982,0.010604453870625625,0.9825017254679064,-0.01765317903883145,0.03624038861060376,13.227741842870373,0.0,724.9483415491286,True,0.18387515494147502
SPY260807P00727000,2026-07-24 20:01:05+00:00,727.0,4.8,4.91,4.96,-0.48999977,-9.262755,632.0,1589,0.1709982803344726,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,4.9350000000000005,0.04999999999999982,0.010131712259371798,0.9838550336297079,-0.016276716330108125,0.03624038861060376,13.227741842870373,0.0,725.9468929837692,True,0.18213355850116075
SPY260807P00728000,2026-07-24 20:13:15+00:00,728.0,5.1,5.14,5.19,-0.41000032,-7.4410224,364.0,1064,0.1691367266845703,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,5.165,0.05000000000000071,0.009680542110358318,0.9852083417915094,-0.014902145666941587,0.03624038861060376,13.227741842870373,0.0,726.9454444184099,True,0.1803791261100291
SPY260807P00729000,2026-07-24 20:09:12+00:00,729.0,5.46,5.39,5.43,-0.4000001,-6.82594,720.0,4595,0.1672141384887695,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,5.41,0.040000000000000036,0.0073937153419593405,0.986561649953311,-0.013529461854969362,0.03624038861060376,13.227741842870373,0.0,727.9439958530506,True,0.17870196320915294
SPY260807P00730000,2026-07-24 20:13:12+00:00,730.0,5.6,5.64,5.69,-0.3699999,-6.1976533,9558.0,12710,0.165474653930664,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,5.665,0.05000000000000071,0.008826125330979826,0.9879149581151124,-0.012158659721190764,0.03624038861060376,13.227741842870373,0.0,728.9425472876912,True,0.1769914138558455
SPY260807P00731000,2026-07-24 20:11:05+00:00,731.0,5.99,5.9,5.95,-0.99000025,-14.183384,767.0,1288,0.1634910311889648,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,5.925000000000001,0.04999999999999982,0.008438818565400814,0.989268266276914,-0.010789734113849028,0.03624038861060376,13.227741842870373,0.0,729.941098722332,True,0.17514352297200453
SPY260807P00732000,2026-07-24 19:58:26+00:00,732.0,6.2,6.18,6.23,-0.32000017,-4.907978,309.0,2376,0.1616294775390624,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,6.205,0.05000000000000071,0.008058017727639115,0.9906215744387155,-0.009422679902316038,0.03624038861060376,13.227741842870373,0.0,730.9396501569726,True,0.1734379844241848
SPY260807P00733000,2026-07-24 20:04:13+00:00,733.0,6.56,6.47,6.52,-0.23000002,-3.3873346,3474.0,5750,0.1597068893432617,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,6.494999999999999,0.04999999999999982,0.007698229407236309,0.991974882600517,-0.008057491976976059,0.03624038861060376,13.227741842870373,0.0,731.9382015916133,True,0.1716724340810039
SPY260807P00734000,2026-07-24 19:40:40+00:00,734.0,7.03,6.77,6.81,-0.089999676,-1.2640405,2807.0,1167,0.1575096456909179,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,6.789999999999999,0.040000000000000036,0.005891016200294557,0.9933281907623186,-0.006694165249111924,0.03624038861060376,13.227741842870373,0.0,732.936753026254,True,0.16974668901107054
SPY260807P00735000,2026-07-24 20:14:42+00:00,735.0,7.1,7.09,7.13,-0.41000032,-5.4593916,1767.0,3935,0.1556175747680664,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,7.109999999999999,0.040000000000000036,0.005625879043600568,0.9946814989241201,-0.005332694650790894,0.03624038861060376,13.227741842870373,0.0,733.9353044608946,True,0.16802115729987877
SPY260807P00736000,2026-07-24 20:02:04+00:00,736.0,7.28,7.42,7.46,-0.43999958,-5.6994767,988.0,848,0.1535729174804687,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,7.4399999999999995,0.040000000000000036,0.00537634408602151,0.9960348070859216,-0.003973075134751286,0.03624038861060376,13.227741842870373,0.0,734.9338558955353,True,0.16620793751128837
SPY260807P00737000,2026-07-24 20:11:58+00:00,737.0,7.75,7.77,7.8,-0.6300001,-7.517901,832.0,1457,0.1514672256469726,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,7.785,0.03000000000000025,0.0038535645472061977,0.9973881152477231,-0.0026153016742909863,0.03624038861060376,13.227741842870373,0.0,735.932407330176,True,0.1643888637794107
SPY260807P00738000,2026-07-24 20:14:47+00:00,738.0,8.16,8.13,8.17,-0.26000023,-3.0878887,1362.0,1092,0.1495446374511718,False,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,8.15,0.03999999999999915,0.004907975460122595,0.9987414234095247,-0.0012593692631550479,0.03624038861060376,13.227741842870373,0.0,736.9309587648166,True,0.1626431724309702
SPY260807P00739000,2026-07-24 20:11:20+00:00,739.0,8.57,8.51,8.55,-0.15999985,-1.832759,2833.0,5111,0.1474999801635742,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,8.530000000000001,0.040000000000000924,0.004689331770222851,1.0000947315713262,9.472708457427596e-05,0.03624038861060376,13.227741842870373,0.0,737.9295101994574,True,0.1608703868769848
SPY260807P00740000,2026-07-24 20:14:47+00:00,740.0,8.91,8.9,8.94,-0.27999973,-3.0467873,5821.0,25017,0.1453332537841797,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,8.92,0.03999999999999915,0.0044843049327353305,1.0014480397331278,0.0014469923345879852,0.03624038861060376,13.227741842870373,0.0,738.928061634098,True,0.15897154392735363
SPY260807P00741000,2026-07-24 20:03:56+00:00,741.0,9.33,9.32,9.36,-0.52000046,-5.2791924,2236.0,1017,0.1433191137695312,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,9.34,0.03999999999999915,0.004282655246252586,1.0028013478949291,0.002797431432459259,0.03624038861060376,13.227741842870373,0.9966130687387249,739.9266130687387,True,0.1572930370118557
SPY260807P00742000,2026-07-24 19:58:16+00:00,742.0,9.85,9.75,9.79,-0.29999924,-2.9556577,1003.0,1130,0.1411218701171875,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,9.77,0.03999999999999915,0.004094165813715368,1.0041546560567307,0.0041460493037528655,0.03624038861060376,13.227741842870373,1.995164503379442,740.9251645033794,True,0.1554684000838989
SPY260807P00743000,2026-07-24 20:07:44+00:00,743.0,10.3,9.92,10.7,-0.26000023,-2.4621234,516.0,597,0.1470422210693359,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,10.309999999999999,0.7799999999999994,0.07565470417070799,1.0055079642185323,0.005492850854131627,0.03624038861060376,13.227741842870373,2.9937159380200455,741.92371593802,True,0.15528196622196938
SPY260807P00744000,2026-07-24 20:03:30+00:00,744.0,11.0,10.06,11.16,0.06000042,0.5484499,215.0,1289,0.1447229083251953,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,10.61,1.0999999999999996,0.10367577756833174,1.0068612723803338,0.006837840969464374,0.03624038861060376,13.227741842870373,3.9922673726607627,742.9222673726607,True,0.15042986301702
SPY260807P00745000,2026-07-24 20:10:01+00:00,745.0,11.3,11.1,11.26,0.0,0.0,6019.0,29450,0.1355372091674805,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,11.18,0.16000000000000014,0.014311270125223626,1.0082145805421354,0.008181024515932068,0.03624038861060376,13.227741842870373,4.990818807301366,743.9208188073013,True,0.1500918648764954
SPY260807P00746000,2026-07-24 19:53:50+00:00,746.0,12.13,10.4,12.96,-1.0500002,-7.9666176,86.0,1419,0.1549461947631836,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,11.68,2.5600000000000005,0.21917808219178087,1.0095678887039368,0.00952240634013323,0.03624038861060376,13.227741842870373,5.989370241942083,744.919370241942,True,0.148117653498434
SPY260807P00747000,2026-07-24 19:33:07+00:00,747.0,12.62,10.93,13.46,-0.65999985,-4.9698787,55.0,1764,0.1524132611083984,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,12.195,2.530000000000001,0.20746207462074628,1.0109211968657383,0.010861991269189731,0.03624038861060376,13.227741842870373,6.9879216765828005,745.9179216765828,True,0.14603114268470863
SPY260807P00748000,2026-07-24 20:06:33+00:00,748.0,12.84,11.49,14.06,-0.19999981,-1.5337409,62.0,1109,0.151375673828125,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,12.775,2.5700000000000003,0.201174168297456,1.01227450502754,0.012199784110849713,0.03624038861060376,13.227741842870373,7.986473111223404,746.9164731112234,True,0.1447735736981447
SPY260807P00749000,2026-07-24 20:11:46+00:00,749.0,13.25,12.09,14.6,-1.1499996,-7.986109,28.0,1195,0.1488122229003906,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,13.344999999999999,2.51,0.1880854252529037,1.0136278131893415,0.013535789653591992,0.03624038861060376,13.227741842870373,8.985024545864121,747.9150245458641,True,0.14292400847127243
SPY260807P00750000,2026-07-24 19:59:31+00:00,750.0,14.21,13.94,14.12,0.22000027,1.5725539,462.0,13121,0.1253139227294922,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,14.03,0.17999999999999972,0.012829650748396274,1.014981121351143,0.014870012666728685,0.03624038861060376,13.227741842870373,9.983575980504725,748.9135759805047,True,0.14293986045143686
SPY260807P00751000,2026-07-24 20:04:29+00:00,751.0,14.19,13.33,15.86,-3.0600004,-17.739134,8.0,2362,0.1460046337890624,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,14.594999999999999,2.5299999999999994,0.17334703665638915,1.0163344295129444,0.01620245790050713,0.03624038861060376,13.227741842870373,10.982127415145442,749.9121274151454,True,0.140137678149804
SPY260807P00752000,2026-07-24 19:00:46+00:00,752.0,15.61,13.99,15.99,-0.67000103,-4.115485,64.0,719,0.1334315173339843,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,14.99,2.0,0.133422281521014,1.017687737674746,0.017533130086212254,0.03624038861060376,13.227741842870373,11.980678849786159,750.9106788497861,True,0.1331435017284786
SPY260807P00753000,2026-07-24 16:27:44+00:00,753.0,12.36,14.67,17.27,-5.9000006,-32.311066,238.0,2632,0.1447229083251953,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,15.969999999999999,2.5999999999999996,0.1628052598622417,1.0190410458365475,0.018862033936266055,0.03624038861060376,13.227741842870373,12.979230284426762,751.9092302844267,True,0.1382752094512411
SPY260807P00754000,2026-07-24 19:48:26+00:00,754.0,17.35,15.4,18.0,-1.289999,-6.9205956,45.0,1160,0.1441125628662109,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,16.7,2.5999999999999996,0.155688622754491,1.020394353998349,0.02018917414432859,0.03624038861060376,13.227741842870373,13.97778171906748,752.9077817190674,True,0.13766330881422606
SPY260807P00755000,2026-07-24 20:11:50+00:00,755.0,17.52,16.16,18.7,-2.3799992,-11.959795,100.0,1940,0.1424035955810547,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,17.43,2.539999999999999,0.14572576018359146,1.0217476621601504,0.021514555385397052,0.03624038861060376,13.227741842870373,14.976333153708197,753.9063331537081,True,0.13663771273503775
SPY260807P00756000,2026-07-24 18:59:18+00:00,756.0,18.33,16.91,19.51,-1.6700001,-8.35,16.0,1674,0.1428613546752929,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,18.21,2.6000000000000014,0.14277869302581006,1.023100970321952,0.02283818231590539,0.03624038861060376,13.227741842870373,15.9748845883488,754.9048845883488,True,0.13639496588282007
SPY260807P00757000,2026-07-24 18:34:59+00:00,757.0,19.5,18.87,19.33,-1.1599998,-5.6147137,67.0,591,0.1162808099365234,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,19.1,0.4599999999999973,0.02408376963350771,1.0244542784837536,0.024160059573821214,0.03624038861060376,13.227741842870373,16.973436022989517,755.9034360229895,True,0.13858971382036656
SPY260807P00758000,2026-07-24 20:11:50+00:00,758.0,19.96,19.7,20.14,-1.7000008,-7.8485727,12.0,490,0.1145108081054687,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,19.92,0.4400000000000013,0.02208835341365468,1.0258075866455552,0.025480191778744138,0.03624038861060376,13.227741842870373,17.97198745763012,756.9019874576301,True,0.1387370996628585
SPY260807P00759000,2026-07-24 19:11:27+00:00,759.0,22.0,19.39,22.46,-1.3899994,-5.942708,18.0,68,0.1559227474975585,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,20.925,3.0700000000000003,0.14671445639187575,1.0271608948073567,0.026798583532002453,0.03624038861060376,13.227741842870373,18.970538892270838,757.9005388922708,True,0.14361830989386448
SPY260807P00760000,2026-07-24 20:11:50+00:00,760.0,21.7,21.42,21.9,0.48000145,2.262024,221.0,320,0.1140835662841796,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,21.66,0.4799999999999969,0.022160664819944453,1.028514202969158,0.028115239416749118,0.03624038861060376,13.227741842870373,19.969090326911555,758.8990903269115,True,0.1408631072769973
SPY260807P00761000,2026-07-24 18:08:39+00:00,761.0,20.1,21.21,24.27,-2.9499989,-12.79826,58.0,31,0.1601951657104492,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,22.740000000000002,3.0599999999999987,0.13456464379947222,1.0298675111309596,0.029430163998058236,0.03624038861060376,13.227741842870373,20.96764176155216,759.8976417615521,True,0.14772024834002428
SPY260807P00762000,2026-07-24 17:52:15+00:00,762.0,21.12,21.78,25.22,-3.58,-14.493926,4.0,17,0.1633384448242187,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,23.5,3.4399999999999977,0.14638297872340417,1.0312208192927612,0.030743361823018716,0.03624038861060376,13.227741842870373,21.966193196192876,760.8961931961928,True,0.1450405945953
SPY260807P00763000,2026-07-24 20:11:50+00:00,763.0,24.54,22.76,26.2,-1.9599991,-7.3962226,14.0,13,0.1672141384887695,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,24.48,3.4399999999999977,0.14052287581699338,1.0325741274545628,0.03205483742082949,0.03624038861060376,13.227741842870373,22.96474463083348,761.8947446308334,True,0.14878623703534827
SPY260807P00764000,2026-07-24 17:51:44+00:00,764.0,22.75,23.76,27.19,5.25,30.000002,2.0,0,0.171333970336914,True,REGULAR,USD,SPY,put,2026-08-07,738.93,2026-07-25T14:32:03.104776+00:00,25.475,3.4299999999999997,0.13464180569185474,1.0339274356163644,0.03336459530289303,0.03624038861060376,13.227741842870373,23.963296065474196,762.8932960654741,True,0.152952256864668
