contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,option_type,expiration,spot,download_timestamp,mid_price,bid_ask_spread,relative_spread,moneyness,log_moneyness
SPY260821P00724000,2026-07-21 13:30:03+00:00,724.0,5.84,5.97,6.0,-1.54,-20.867208,1.0,5564,0.1604087866210937,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,5.984999999999999,0.03000000000000025,0.005012531328320844,0.9724393898578201,-0.027947529485415668
SPY260821P00725000,2026-07-21 13:31:42+00:00,725.0,6.18,6.16,6.2,-1.4100003,-18.577078,37.0,40836,0.159188095703125,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,6.18,0.040000000000000036,0.00647249190938512,0.973782538186353,-0.026567267016457275
SPY260821P00726000,2026-07-20 19:45:30+00:00,726.0,7.33,6.35,6.4,0.0,0.0,233.0,1559,0.1578453356933593,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,6.375,0.05000000000000071,0.007843137254902072,0.9751256865148858,-0.02518890704633598
SPY260821P00727000,2026-07-20 20:09:12+00:00,727.0,8.01,6.6,6.63,0.0,0.0,643.0,2695,0.1568077484130859,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,6.615,0.03000000000000025,0.004535147392290287,0.9764688348434187,-0.02381244433761272
SPY260821P00728000,2026-07-20 20:02:11+00:00,728.0,7.98,6.74,6.77,0.0,0.0,762.0,1800,0.1545189529418945,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,6.755,0.02999999999999936,0.004441154700221963,0.9778119831719517,-0.02243787367444602
SPY260821P00729000,2026-07-20 19:56:35+00:00,729.0,8.34,6.93,6.97,0.0,0.0,399.0,6114,0.152901537475586,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,6.949999999999999,0.040000000000000036,0.005755395683453243,0.9791551315004846,-0.021065189862473858
SPY260821P00730000,2026-07-21 13:31:15+00:00,730.0,7.13,7.12,7.16,-1.6499996,-18.792707,23.0,47416,0.1510705010986328,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,7.140000000000001,0.040000000000000036,0.005602240896358548,0.9804982798290175,-0.019694387728695213
SPY260821P00731000,2026-07-20 20:07:57+00:00,731.0,8.95,7.39,7.43,0.0,0.0,325.0,1074,0.1501549829101562,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,7.41,0.040000000000000036,0.005398110661268561,0.9818414281575504,-0.01832546212135354
SPY260821P00732000,2026-07-20 19:59:14+00:00,732.0,9.19,7.59,7.62,0.0,0.0,401.0,1643,0.1481408428955078,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,7.605,0.03000000000000025,0.003944773175542439,0.9831845764860833,-0.016958407909820502
SPY260821P00733000,2026-07-20 20:02:14+00:00,733.0,9.2,7.88,7.92,0.0,0.0,531.0,2949,0.1473473937988281,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,7.9,0.040000000000000036,0.005063291139240511,0.9845277248146161,-0.015593219984480584
SPY260821P00734000,2026-07-20 20:13:18+00:00,734.0,9.77,8.05,8.1,0.0,0.0,313.0,1538,0.1449975637817382,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,8.075,0.049999999999998934,0.006191950464396153,0.985870873143149,-0.014229893256616513
SPY260821P00735000,2026-07-21 13:30:53+00:00,735.0,8.15,8.28,8.32,-1.6600008,-16.921516,4.0,40247,0.143013941040039,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,8.3,0.040000000000000924,0.0048192771084338455,0.987214021471682,-0.012868422658295322
SPY260821P00736000,2026-07-20 20:02:25+00:00,736.0,10.06,8.59,8.64,0.0,0.0,409.0,1671,0.1421289401245117,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,8.615,0.05000000000000071,0.0058038305281486605,0.9885571698002149,-0.011508803142255776
SPY260821P00737000,2026-07-20 20:09:41+00:00,737.0,10.64,8.86,8.91,0.0,0.0,733.0,2024,0.1405115246582031,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,8.885,0.05000000000000071,0.0056274620146314815,0.9899003181287478,-0.010151029681795428
SPY260821P00738000,2026-07-20 19:54:07+00:00,738.0,10.81,9.13,9.17,0.0,0.0,798.0,2095,0.1386652296447754,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,9.15,0.03999999999999915,0.004371584699453458,0.9912434664572807,-0.008795097270659554
SPY260821P00739000,2026-07-21 13:30:19+00:00,739.0,8.97,9.4,9.45,-2.3599997,-20.829653,1.0,6151,0.1369257450866699,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,9.425,0.049999999999998934,0.005305039787798295,0.9925866147858136,-0.007441000922930292
SPY260821P00740000,2026-07-21 13:30:59+00:00,740.0,9.55,9.67,9.72,-2.0900002,-17.955328,6.0,26388,0.1349421223449707,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,9.695,0.05000000000000071,0.005157297576070212,0.9939297631143464,-0.006088735672916646
SPY260821P00741000,2026-07-21 13:32:13+00:00,741.0,10.01,9.98,10.01,-1.9699993,-16.444069,1.0,1036,0.1330500514221191,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,9.995000000000001,0.02999999999999936,0.0030015007503751234,0.9952729114428794,-0.004738296575045101
SPY260821P00742000,2026-07-21 13:30:01+00:00,742.0,9.88,10.34,10.37,-2.37,-19.346937,2.0,1961,0.1318293605041504,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,10.355,0.02999999999999936,0.002897151134717466,0.9966160597714123,-0.0033896787037515567
SPY260821P00743000,2026-07-21 13:32:43+00:00,743.0,10.66,10.63,10.66,-2.0600004,-16.194971,13.0,1975,0.1296473754882812,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,10.645,0.02999999999999936,0.0028182245185532514,0.9979592080999452,-0.0020428771533728576
SPY260821P00744000,2026-07-20 20:00:33+00:00,744.0,12.59,10.95,10.98,0.0,0.0,1568.0,2632,0.1276790113830566,False,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,10.965,0.030000000000001137,0.002735978112175206,0.9993023564284781,-0.0006978870380401737
SPY260821P00745000,2026-07-21 13:31:03+00:00,745.0,11.24,11.37,11.43,-2.1999998,-16.369047,73.0,7981,0.1270228900146484,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,11.399999999999999,0.0600000000000005,0.005263157894736886,1.000645504757011,0.0006452965084275704
SPY260821P00746000,2026-07-21 13:31:53+00:00,746.0,11.78,11.68,11.74,-2.0100002,-14.575782,24.0,4404,0.1246120254516601,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,11.71,0.0600000000000005,0.005123825789923184,1.001988653085544,0.001986678332628889
SPY260821P00747000,2026-07-20 19:57:49+00:00,747.0,14.03,12.03,12.08,0.0,0.0,1705.0,3468,0.1223842645263672,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,12.055,0.05000000000000071,0.004147656574035729,1.0033318014140769,0.0033262632616853274
SPY260821P00748000,2026-07-21 13:30:03+00:00,748.0,12.08,12.39,12.45,-1.8999996,-13.590842,20.0,3886,0.1203090899658203,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,12.42,0.05999999999999872,0.004830917874396033,1.0046749497426097,0.004664056103345247
SPY260821P00749000,2026-07-20 19:59:07+00:00,749.0,15.15,12.86,12.92,0.0,0.0,1907.0,3237,0.1191799508666992,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,12.89,0.0600000000000005,0.0046547711404189675,1.0060180980711426,0.006000061646087466
SPY260821P00750000,2026-07-21 13:32:08+00:00,750.0,13.24,13.29,13.34,-2.37,-15.182574,9.0,44769,0.1173031385803222,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,13.315,0.05000000000000071,0.003755163349605761,1.0073612463996755,0.007334284659224095
SPY260821P00751000,2026-07-20 19:32:36+00:00,751.0,15.35,13.72,13.79,0.0,0.0,177.0,1792,0.1155789126586914,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,13.754999999999999,0.06999999999999851,0.00508905852417292,1.0087043947282084,0.008666729893002698
SPY260821P00752000,2026-07-20 19:50:14+00:00,752.0,16.39,14.2,14.26,0.0,0.0,84.0,2608,0.1138699453735351,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,14.23,0.0600000000000005,0.004216444132115285,1.0100475430567413,0.009997402078707762
SPY260821P00753000,2026-07-20 19:58:07+00:00,753.0,16.89,14.39,14.73,0.0,0.0,58.0,1766,0.1119473571777343,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,14.56,0.33999999999999986,0.02335164835164834,1.0113906913852742,0.011326305928761498
SPY260821P00754000,2026-07-20 19:31:44+00:00,754.0,17.07,15.07,15.38,0.0,0.0,6.0,1756,0.1119626158142089,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,15.225000000000001,0.3100000000000005,0.020361247947454874,1.012733839713807,0.012653446136823976
SPY260821P00755000,2026-07-20 20:02:41+00:00,755.0,17.72,15.59,15.73,0.0,0.0,243.0,22650,0.1081021807861328,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,15.66,0.14000000000000057,0.008939974457215873,1.01407698804234,0.013978827377892591
SPY260821P00756000,2026-07-20 19:45:39+00:00,756.0,17.89,16.05,16.36,0.0,0.0,34.0,2511,0.10743080078125,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,16.205,0.3099999999999987,0.01912989817957413,1.0154201363708728,0.01530245430840087
SPY260821P00757000,2026-07-20 18:37:52+00:00,757.0,17.8,15.43,16.89,0.0,0.0,6.0,2501,0.1052335571289062,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,16.16,1.4600000000000009,0.0903465346534654,1.0167632846994057,0.01662433156631663
SPY260821P00758000,2026-07-20 19:43:22+00:00,758.0,19.19,17.07,17.41,0.0,0.0,2.0,1955,0.102624330291748,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,17.240000000000002,0.33999999999999986,0.019721577726218086,1.0181064330279388,0.017944463771239712
SPY260821P00759000,2026-07-17 14:21:41+00:00,759.0,18.3,17.65,18.04,0.0,0.0,3.0,1040,0.1011747598266601,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,17.845,0.39000000000000057,0.021854861305687902,1.0194495813564717,0.019262855524497965
SPY260821P00760000,2026-07-20 20:10:29+00:00,760.0,21.26,17.1,18.57,0.0,0.0,268.0,3811,0.0979704461669922,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,17.835,1.4699999999999989,0.08242220353238008,1.0207927296850046,0.020579511409244786
SPY260821P00761000,2026-07-20 19:44:20+00:00,761.0,20.98,16.98,20.1,0.0,0.0,5.0,1242,0.1089871817016601,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,18.54,3.120000000000001,0.168284789644013,1.0221358780135374,0.021894435990553844
SPY260821P00762000,2026-07-20 20:00:19+00:00,762.0,22.07,19.58,19.95,0.0,0.0,3.0,336,0.0951933743286133,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,19.765,0.370000000000001,0.01871995952441189,1.0234790263420703,0.023207633815514262
SPY260821P00763000,2026-07-13 16:31:33+00:00,763.0,18.52,19.02,20.54,0.0,0.0,1.0,128,0.0915923361206054,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,19.78,1.5199999999999996,0.07684529828109199,1.0248221746706032,0.02451910941332498
SPY260821P00764000,2026-07-21 13:30:04+00:00,764.0,20.51,20.75,22.4,-0.9599991,-4.471351,1.0,3655,0.1085904571533203,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,21.575,1.6499999999999986,0.07647740440324444,1.026165322999136,0.025828867295388448
SPY260821P00765000,2026-07-20 19:49:59+00:00,765.0,23.64,20.59,23.26,0.0,0.0,21.0,2045,0.1095670098876953,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,21.925,2.6700000000000017,0.12177879133409357,1.027508471327669,0.027136911955403777
SPY260821P00766000,2026-07-17 13:57:21+00:00,766.0,24.02,22.27,23.85,0.0,0.0,1.0,556,0.105904937133789,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,23.060000000000002,1.5800000000000018,0.06851691240242852,1.0288516196562019,0.028443247869459225
SPY260821P00767000,2026-07-16 14:16:31+00:00,767.0,17.58,21.38,24.72,0.0,0.0,2.0,1239,0.1066373516845703,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,23.049999999999997,3.34,0.14490238611713668,1.0301947679847347,0.029747879496124095
SPY260821P00768000,2026-07-20 14:24:23+00:00,768.0,25.08,23.69,25.36,0.0,0.0,10.0,299,0.1030057962036132,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,24.525,1.6699999999999982,0.06809378185524967,1.0315379163132676,0.03105081127654006
SPY260821P00769000,2026-07-20 14:26:28+00:00,769.0,25.85,24.64,26.1,0.0,0.0,10.0,1540,0.1007170007324218,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,25.37,1.4600000000000009,0.057548285376428886,1.0328810646418005,0.03235204763451185
SPY260821P00771000,2026-07-20 19:44:40+00:00,771.0,28.66,26.11,26.64,0.0,0.0,3.0,369,0.06055626953125,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,26.375,0.5300000000000011,0.02009478672985786,1.0355673612988665,0.03494945169219755
SPY260821P00772000,2026-07-20 19:42:13+00:00,772.0,29.11,25.62,28.86,0.0,0.0,20.0,162,0.1036161416625976,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,27.240000000000002,3.2399999999999984,0.11894273127753298,1.0369105096273994,0.03624562815364421
SPY260821P00773000,2026-07-20 19:57:49+00:00,773.0,31.07,26.43,29.62,0.0,0.0,11.0,95,0.1005033798217773,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,28.025,3.1900000000000013,0.11382694023193582,1.0382536579559323,0.037540126716289986
SPY260821P00774000,2026-07-20 14:26:28+00:00,774.0,30.05,27.7,29.31,0.0,0.0,10.0,61,1.0000000000000004e-05,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,28.505,1.6099999999999994,0.05648131906683036,1.0395968062844652,0.038832951718595125
SPY260821P00775000,2026-07-21 13:30:04+00:00,775.0,28.9,29.69,30.11,-3.4300022,-10.609347,25.0,1130,1.0000000000000004e-05,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,29.9,0.41999999999999815,0.014046822742474855,1.040939954612998,0.04012410748221499
SPY260821P00776000,2026-07-17 15:21:03+00:00,776.0,31.84,29.53,32.35,0.0,0.0,2.0,46,0.1004728625488281,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,30.94,2.8200000000000003,0.09114414996767939,1.042283102941531,0.04141359831208673
SPY260821P00777000,2026-07-20 19:34:38+00:00,777.0,34.32,29.9,31.88,0.0,0.0,1.0,30,1.0000000000000004e-05,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,30.89,1.9800000000000004,0.06409841372612497,1.0436262512700638,0.0427014284965154
SPY260821P00778000,2026-07-16 19:29:45+00:00,778.0,29.12,32.36,34.07,0.0,0.0,4.0,17,0.0958342370605468,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,33.215,1.7100000000000009,0.051482763811530954,1.0449693995985967,0.043987602307259545
SPY260821P00779000,2026-07-06 19:47:06+00:00,779.0,28.28,33.35,35.1,0.0,0.0,4.0,0,0.0991301025390625,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,34.225,1.75,0.05113221329437546,1.0463125479271296,0.04527212399961619
SPY260821P00780000,2026-07-20 18:57:09+00:00,780.0,36.66,34.33,34.89,0.0,0.0,6.0,541,1.0000000000000004e-05,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,34.61,0.5600000000000023,0.016180294712510902,1.0476556962556625,0.046554997812505335
SPY260821P00781000,2026-07-17 18:01:18+00:00,781.0,35.73,33.91,37.05,0.0,0.0,2.0,4,0.1015104498291015,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,35.48,3.1400000000000006,0.08850056369785797,1.0489988445841953,0.04783622796855386
SPY260821P00782000,2026-07-06 19:50:26+00:00,782.0,31.09,35.29,38.06,0.0,0.0,8.0,15,0.1040128662109374,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,36.675,2.770000000000003,0.07552828902522163,1.0503419929127282,0.04911581867417896
SPY260821P00783000,2026-07-14 17:48:43+00:00,783.0,31.03,36.1,38.94,0.0,0.0,5.0,2,0.101022173461914,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,37.519999999999996,2.8399999999999963,0.07569296375266515,1.0516851412412611,0.05039377411967096
SPY260821P00784000,2026-07-16 19:55:54+00:00,784.0,34.09,36.48,39.42,0.0,0.0,2.0,0,1.0000000000000004e-05,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,37.95,2.940000000000005,0.07747035573122542,1.0530282895697942,0.05167009847927591
SPY260821P00785000,2026-07-14 19:58:23+00:00,785.0,32.74,38.09,40.93,0.0,0.0,1.0,1,0.1046232116699218,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,39.510000000000005,2.8399999999999963,0.07188053657301939,1.054371437898327,0.052944795911276474
SPY260821P00786000,2026-07-17 13:31:34+00:00,786.0,43.61,39.07,41.91,0.0,0.0,1.0,0,0.1055997644042968,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,40.489999999999995,2.8399999999999963,0.0701407755001234,1.05571458622686,0.054217870558074574
SPY260821P00787000,2026-07-14 13:32:15+00:00,787.0,36.99,39.8,43.04,0.0,0.0,6.0,1,0.1136563244628906,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,41.42,3.240000000000002,0.0782230806373733,1.0570577345553929,0.055489326546271235
SPY260821P00788000,2026-07-20 20:07:20+00:00,788.0,46.15,40.53,43.58,0.0,0.0,20.0,4,0.0837493969726562,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,42.055,3.049999999999997,0.07252407561526565,1.0584008828839258,0.05675916798674712
SPY260821P00789000,2026-07-10 16:18:18+00:00,789.0,35.65,41.7,44.53,0.0,0.0,2.0,0,0.0742280078125,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,43.115,2.8299999999999983,0.06563840890641304,1.0597440312124586,0.05802739897474222
SPY260821P00790000,2026-07-20 13:37:58+00:00,790.0,41.43,42.89,46.15,0.0,0.0,1.0,0,0.124459439086914,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,44.519999999999996,3.259999999999998,0.073225516621743,1.0610871795409915,0.059294023589935144
SPY260821P00791000,2026-07-15 14:18:54+00:00,791.0,35.71,44.25,47.0,0.0,0.0,1.0,0,0.1200039172363281,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,45.625,2.75,0.06027397260273973,1.0624303278695244,0.06055904589652182
SPY260821P00792000,2026-07-15 14:14:51+00:00,792.0,37.21,45.14,47.97,0.0,0.0,1.0,0,0.1204921936035156,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,46.555,2.8299999999999983,0.06078831489635911,1.0637734761980573,0.06182246994329379
SPY260821P00793000,2026-07-06 16:11:40+00:00,793.0,41.96,45.42,48.58,0.0,0.0,2.0,0,0.09180595703125,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,47.0,3.1599999999999966,0.06723404255319142,1.0651166245265902,0.06308429976371589
SPY260821P00794000,2026-07-10 16:15:41+00:00,794.0,40.74,46.81,50.21,0.0,0.0,2.0,0,0.135201519165039,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,48.510000000000005,3.3999999999999986,0.0700886415172129,1.066459772855123,0.06434453937600362
SPY260821P00795000,2026-07-06 16:11:41+00:00,795.0,43.95,47.33,50.16,0.0,0.0,2.0,0,1.0000000000000004e-05,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,48.745,2.8299999999999983,0.05805723663965532,1.067802921183656,0.06560319278319979
SPY260821P00797000,2026-06-23 13:30:21+00:00,797.0,64.0,50.29,53.0,0.0,0.0,1.0,0,0.131844619140625,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,51.644999999999996,2.710000000000001,0.05247361796882566,1.070489217840722,0.0681157569190831
SPY260821P00800000,2026-07-20 19:45:43+00:00,800.0,55.39,53.14,55.95,0.0,0.0,3.0,44,0.1350184155273437,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,54.545,2.8100000000000023,0.051517095975799836,1.0745186628263206,0.07187280579679531
SPY260821P00805000,2026-07-10 19:57:09+00:00,805.0,50.04,58.32,61.07,0.0,0.0,3.0,0,0.150948432006836,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,59.695,2.75,0.04606750984169528,1.081234404468985,0.07810335554743131
SPY260821P00810000,2026-07-16 20:12:18+00:00,810.0,59.99,63.12,65.96,0.0,0.0,3.0,0,0.1544274011230469,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,64.53999999999999,2.8399999999999963,0.044003718624109026,1.0879501461116496,0.08429532579535251
SPY260821P00815000,2026-07-20 16:24:47+00:00,815.0,67.59,68.35,71.05,0.0,0.0,4.0,0,0.1688315539550781,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,69.69999999999999,2.700000000000003,0.03873744619799144,1.094665887754314,0.09044919136973069
SPY260821P00830000,2026-06-23 15:23:02+00:00,830.0,95.07,82.6,85.84,0.0,0.0,5.0,0,0.1811605322265624,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,84.22,3.240000000000009,0.03847067204939455,1.1148131126823075,0.10868677891951156
SPY260821P00850000,2026-06-10 16:38:26+00:00,850.0,119.58,94.13,96.94,0.0,0.0,10.0,0,1.0000000000000004e-05,True,REGULAR,USD,SPY,put,2026-08-21,744.5194091796875,2026-07-21T13:48:04.398522+00:00,95.535,2.8100000000000023,0.02941330402470301,1.1416760792529657,0.1324974276132302
